root_id,primary_type,class,nt_type,group
720575940632342497,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632371040,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.CRE
720575940632371737,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632388138,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940632528671,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632635475,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940632704941,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940633146475,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940633224555,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940634004892,KCapbp-ap1,Kenyon_Cell,ACH,MB_ML
720575940634244788,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940634296951,KCapbp-ap1,Kenyon_Cell,ACH,MB_ML.MB_VL
720575940634510703,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940634706789,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940634743903,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940634800759,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940634868472,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940634935194,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940635361454,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940635397880,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940635717743,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940635900773,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940636045175,KCapbp-ap1,Kenyon_Cell,ACH,MB_ML
720575940636048862,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940636114239,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940636134775,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940636291941,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940636306789,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940636519598,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940636561641,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940636665262,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940637124422,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940637148486,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940637225798,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940637509173,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940637913158,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940638208627,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940638578510,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940638626613,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940638662352,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940639043637,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940639158480,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940639728984,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940639980277,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.CRE
720575940641079029,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940642022088,KCapbp-ap1,Kenyon_Cell,ACH,MB_ML
720575940642624200,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940643404744,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940643473056,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940644156695,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940644472100,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940644644387,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940644974644,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940645450548,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940645993348,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940648246649,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940652200950,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940653351841,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940654129057,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940654647457,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.CRE
720575940659577217,KCapbp-ap1,Kenyon_Cell,ACH,MB_CA.MB_VL
