root_id,primary_type,class,nt_type,group
720575940616616075,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940616746123,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616748827,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940616852763,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940616924902,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940617077405,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940617118016,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940617165661,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940617368532,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940617514726,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940617650481,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940617713206,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940618132184,KCapbp-m,Kenyon_Cell,ACH,MB_VL.MB_ML
720575940618183559,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940618419776,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940618469725,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940618470383,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940618592390,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940618630193,KCapbp-m,Kenyon_Cell,ACH,SIP.MB_ML
720575940618659998,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940618700573,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940618739621,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940618873723,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940618875819,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940618886336,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940619205229,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940619254448,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_VL
720575940619274456,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940619354417,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940619599213,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940619682625,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940619754734,KCapbp-m,Kenyon_Cell,ACH,MB_ML
720575940619835733,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940619896581,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940619936639,KCapbp-m,Kenyon_Cell,ACH,MB_CA.MB_ML
