root_id,primary_type,class,nt_type,group
720575940620227617,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940620236270,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940620347329,KCg-d,Kenyon_Cell,ACH,PLP.SMP
720575940620576494,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940620896588,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940620947981,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940621073840,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940621084771,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940621146956,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940621174742,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940621527337,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940621650116,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940621786602,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940621796390,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940621810871,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940621866861,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940621871484,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940621887270,KCg-d,Kenyon_Cell,ACH,PLP
720575940621936362,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940622001020,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940622013097,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940622017148,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940622022583,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940622204669,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940622461149,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940622479880,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940622621164,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940622776013,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940622884499,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940623070868,KCg-d,Kenyon_Cell,ACH,SCL.MB_ML
720575940623207108,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940623231428,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940623314765,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940623328231,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940623365045,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940623393002,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940623430365,KCg-d,Kenyon_Cell,ACH,ICL.MB_ML
720575940623767991,KCg-d,Kenyon_Cell,ACH,MB_CA.CRE
720575940623859127,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940623888461,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940623906633,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940623977545,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940624465900,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940624562836,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940624879388,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940625003907,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940625258506,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940625343546,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940625372293,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940625488659,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940625598802,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940625604839,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940625632893,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940625721866,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940625754389,KCg-d,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940625766984,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940625777939,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940625786899,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940625981028,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940626080868,KCg-d,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940626111175,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940626242054,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940626316974,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940626394609,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940626433448,KCg-d,Kenyon_Cell,ACH,PLP.SMP
720575940626460420,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940626465286,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940626586823,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940626649433,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940626653273,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940626772357,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940626786859,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940626937347,KCg-d,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940626941446,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940626950147,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940626951171,KCg-d,Kenyon_Cell,ACH,PLP
720575940626953732,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940627028773,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940627229007,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940627251216,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940627295260,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940627452689,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940627583217,KCg-d,Kenyon_Cell,ACH,PLP.SMP
720575940627800446,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940627953607,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940628002348,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940628025799,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940628080902,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940628134266,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940628145667,KCg-d,Kenyon_Cell,ACH,SCL.MB_ML
720575940628190780,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940628215056,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940628259914,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940628321539,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940628350211,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940628405882,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940628411612,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940628836345,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940629438825,KCg-d,Kenyon_Cell,ACH,SCL.MB_ML
720575940629644666,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940629676363,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940629696215,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940629823563,KCg-d,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940629836087,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940629839863,KCg-d,Kenyon_Cell,ACH,MB_CA.CRE
720575940630063415,KCg-d,Kenyon_Cell,ACH,MB_CA.CRE
720575940630166646,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940630218552,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940630251576,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940630391033,KCg-d,Kenyon_Cell,ACH,SCL.CRE
720575940630411894,KCg-d,Kenyon_Cell,ACH,SCL.MB_ML
720575940630428667,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940630834503,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940630912512,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940631305164,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940631448531,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940631490371,KCg-d,Kenyon_Cell,ACH,PLP.SMP
720575940631492419,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940631577569,KCg-d,Kenyon_Cell,ACH,SCL.PLP
720575940631627843,KCg-d,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940631662049,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940632009356,KCg-d,Kenyon_Cell,ACH,SCL.MB_PED
720575940632182692,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940632271780,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940632839085,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940632969567,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940633023935,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940633207962,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940633386603,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940633572250,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940633785369,KCg-d,Kenyon_Cell,ACH,MB_CA.CRE
720575940634342007,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940634468463,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940634490735,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940634661806,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940634906286,KCg-d,Kenyon_Cell,ACH,SCL.MB_ML
720575940635031403,KCg-d,Kenyon_Cell,ACH,SCL.MB_ML
720575940635370096,KCg-d,Kenyon_Cell,ACH,SCL.CRE
720575940635389808,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940635908580,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940636023438,KCg-d,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940636026089,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940636126783,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940636363621,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940636513882,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940636555182,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940636562916,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940636636486,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940636839280,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940637037126,KCg-d,Kenyon_Cell,ACH,SCL.MB_ML
720575940637165157,KCg-d,Kenyon_Cell,ACH,MB_CA.CRE
720575940637219918,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940637435726,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940637539647,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940637540952,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940637584755,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940637619534,KCg-d,Kenyon_Cell,ACH,SCL.MB_ML
720575940637689688,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940637740989,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940637898429,KCg-d,Kenyon_Cell,ACH,MB_CA.MB_PED
720575940639218165,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940640158939,KCg-d,Kenyon_Cell,ACH,SCL.CRE
720575940640923381,KCg-d,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940642021064,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940643195159,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940643466094,KCg-d,Kenyon_Cell,ACH,SCL.CRE
720575940643741384,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940643823816,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940644677411,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940644710964,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940644838766,KCg-d,Kenyon_Cell,ACH,PLP.MB_PED
720575940645209966,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940645269614,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940645949316,KCg-d,Kenyon_Cell,ACH,SCL.MB_ML
720575940646289955,KCg-d,Kenyon_Cell,ACH,PLP.CRE
720575940647973497,KCg-d,Kenyon_Cell,ACH,PLP.SMP
720575940650545398,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940650706166,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940650726390,KCg-d,Kenyon_Cell,ACH,PLP.MB_ML
720575940654675873,KCg-d,Kenyon_Cell,ACH,MB_CA.MB_ML
720575940654810785,KCg-d,Kenyon_Cell,ACH,PLP.CRE
